name,hp,atk,def,spa,spd,spe,weight,height,types,abilities,formats,isNonstandard,oob
Squawkabilly,82,96,51,45,51,92,2.4,0.6,"['Normal', 'Flying']","['Intimidate', 'Hustle', 'Guts']",['ZU'],Standard,"{'dex_number': 931, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Squawkabilly-Blue,82,96,51,45,51,92,2.4,0.6,"['Normal', 'Flying']","['Intimidate', 'Hustle', 'Guts']",['ZU'],Standard,"{'dex_number': 931, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Squawkabilly-White,82,96,51,45,51,92,2.4,0.6,"['Normal', 'Flying']","['Intimidate', 'Hustle', 'Sheer Force']",['ZU'],Standard,"{'dex_number': 931, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Squawkabilly-Yellow,82,96,51,45,51,92,2.4,0.6,"['Normal', 'Flying']","['Intimidate', 'Hustle', 'Sheer Force']",['ZU'],Standard,"{'dex_number': 931, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Nacli,55,55,75,35,35,25,16,0.4,['Rock'],"['Purifying Salt', 'Sturdy', 'Clear Body']",['LC'],Standard,"{'dex_number': 932, 'evos': ['Naclstack'], 'alts': [], 'genfamily': ['SV']}"
Naclstack,60,60,100,35,65,35,105,0.6,['Rock'],"['Purifying Salt', 'Sturdy', 'Clear Body']",['ZU'],Standard,"{'dex_number': 933, 'evos': ['Garganacl'], 'alts': [], 'genfamily': ['SV']}"
Garganacl,100,100,130,45,90,35,240,2.3,['Rock'],"['Purifying Salt', 'Sturdy', 'Clear Body']",['OU'],Standard,"{'dex_number': 934, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Charcadet,40,50,40,50,40,35,10.5,0.6,['Fire'],"['Flash Fire', 'Flame Body']",['LC'],Standard,"{'dex_number': 935, 'evos': ['Armarouge', 'Ceruledge'], 'alts': [], 'genfamily': ['SV']}"
Armarouge,85,60,100,125,80,75,85,1.5,"['Fire', 'Psychic']","['Flash Fire', 'Weak Armor']",['RU'],Standard,"{'dex_number': 936, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Ceruledge,75,125,80,60,100,85,62,1.6,"['Fire', 'Ghost']","['Flash Fire', 'Weak Armor']",['UUBL'],Standard,"{'dex_number': 937, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Tadbulb,61,31,41,59,35,45,0.4,0.3,['Electric'],"['Own Tempo', 'Static', 'Damp']",['LC'],Standard,"{'dex_number': 938, 'evos': ['Bellibolt'], 'alts': [], 'genfamily': ['SV']}"
Bellibolt,109,64,91,103,83,45,113,1.2,['Electric'],"['Electromorphosis', 'Static', 'Damp']",['PU'],Standard,"{'dex_number': 939, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Gengar,60,65,60,130,75,110,40.5,1.5,"['Ghost', 'Poison']",['Cursed Body'],['RU'],Standard,"{'dex_number': 94, 'evos': [], 'alts': ['Gengar-Mega', 'Gengar-Gmax'], 'genfamily': ['RB', 'GS', 'RS', 'DP', 'BW', 'XY', 'SM', 'SS', 'SV']}"
Wattrel,40,40,35,55,40,70,3.6,0.4,"['Electric', 'Flying']","['Wind Power', 'Volt Absorb', 'Competitive']",['LC'],Standard,"{'dex_number': 940, 'evos': ['Kilowattrel'], 'alts': [], 'genfamily': ['SV']}"
Kilowattrel,70,70,60,105,60,125,38.6,1.4,"['Electric', 'Flying']","['Wind Power', 'Volt Absorb', 'Competitive']",['PU'],Standard,"{'dex_number': 941, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Maschiff,60,78,60,40,51,51,16,0.5,['Dark'],"['Intimidate', 'Run Away', 'Stakeout']",['LC'],Standard,"{'dex_number': 942, 'evos': ['Mabosstiff'], 'alts': [], 'genfamily': ['SV']}"
Mabosstiff,80,120,90,60,70,85,61,1.1,['Dark'],"['Intimidate', 'Guard Dog', 'Stakeout']",['ZU'],Standard,"{'dex_number': 943, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Shroodle,40,65,35,40,35,75,0.7,0.2,"['Poison', 'Normal']","['Unburden', 'Pickpocket', 'Prankster']",['LC'],Standard,"{'dex_number': 944, 'evos': ['Grafaiai'], 'alts': [], 'genfamily': ['SV']}"
Grafaiai,63,95,65,80,72,110,27.2,0.7,"['Poison', 'Normal']","['Unburden', 'Poison Touch', 'Prankster']",['PU'],Standard,"{'dex_number': 945, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Bramblin,40,65,30,45,35,60,0.6,0.6,"['Grass', 'Ghost']","['Wind Rider', 'Infiltrator']",['LC'],Standard,"{'dex_number': 946, 'evos': ['Brambleghast'], 'alts': [], 'genfamily': ['SV']}"
Brambleghast,55,115,70,80,70,90,6,1.2,"['Grass', 'Ghost']","['Wind Rider', 'Infiltrator']",['NU'],Standard,"{'dex_number': 947, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Toedscool,40,40,35,50,100,70,33,0.9,"['Ground', 'Grass']",['Mycelium Might'],['LC'],Standard,"{'dex_number': 948, 'evos': ['Toedscruel'], 'alts': [], 'genfamily': ['SV']}"
Toedscruel,80,70,65,80,120,100,58,1.9,"['Ground', 'Grass']",['Mycelium Might'],['ZU'],Standard,"{'dex_number': 949, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Onix,35,45,160,30,45,70,210,8.8,"['Rock', 'Ground']","['Rock Head', 'Sturdy', 'Weak Armor']",['National Dex'],NatDex,"{'dex_number': 95, 'evos': ['Steelix'], 'alts': [], 'genfamily': ['RB', 'GS', 'RS', 'DP', 'BW', 'XY', 'SM', 'SS', 'SV']}"
Klawf,70,100,115,35,55,75,79,1.3,['Rock'],"['Anger Shell', 'Shell Armor', 'Regenerator']",['ZU'],Standard,"{'dex_number': 950, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Capsakid,50,62,40,62,40,50,3,0.3,['Grass'],"['Chlorophyll', 'Insomnia', 'Klutz']",['LC'],Standard,"{'dex_number': 951, 'evos': ['Scovillain'], 'alts': [], 'genfamily': ['SV']}"
Scovillain,65,108,65,108,65,75,15,0.9,"['Grass', 'Fire']","['Chlorophyll', 'Insomnia', 'Moody']",['ZU'],Standard,"{'dex_number': 952, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Rellor,41,50,60,31,58,30,1,0.2,['Bug'],"['Compound Eyes', 'Shed Skin']",['LC'],Standard,"{'dex_number': 953, 'evos': ['Rabsca'], 'alts': [], 'genfamily': ['SV']}"
Rabsca,75,50,85,115,100,45,3.5,0.3,"['Bug', 'Psychic']","['Synchronize', 'Telepathy']",['ZU'],Standard,"{'dex_number': 954, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Flittle,30,35,30,55,30,75,1.5,0.2,['Psychic'],"['Anticipation', 'Frisk', 'Speed Boost']",['NFE'],Standard,"{'dex_number': 955, 'evos': ['Espathra'], 'alts': [], 'genfamily': ['SV']}"
Espathra,95,60,60,101,60,105,90,1.9,['Psychic'],"['Opportunist', 'Frisk', 'Speed Boost']",['Uber'],Standard,"{'dex_number': 956, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Tinkatink,50,45,45,35,64,58,8.9,0.4,"['Fairy', 'Steel']","['Mold Breaker', 'Own Tempo', 'Pickpocket']",['LC'],Standard,"{'dex_number': 957, 'evos': ['Tinkatuff'], 'alts': [], 'genfamily': ['SV']}"
Tinkatuff,65,55,55,45,82,78,59.1,0.7,"['Fairy', 'Steel']","['Mold Breaker', 'Own Tempo', 'Pickpocket']",['NFE'],Standard,"{'dex_number': 958, 'evos': ['Tinkaton'], 'alts': [], 'genfamily': ['SV']}"
Tinkaton,85,75,77,70,105,94,112.8,0.7,"['Fairy', 'Steel']","['Mold Breaker', 'Own Tempo', 'Pickpocket']",['UU'],Standard,"{'dex_number': 959, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Drowzee,60,48,45,43,90,42,32.4,1,['Psychic'],"['Insomnia', 'Forewarn', 'Inner Focus']",['LC'],Standard,"{'dex_number': 96, 'evos': ['Hypno'], 'alts': [], 'genfamily': ['RB', 'GS', 'RS', 'DP', 'BW', 'XY', 'SM', 'SS', 'SV']}"
Wiglett,10,55,25,35,25,95,1.8,1.2,['Water'],"['Gooey', 'Rattled', 'Sand Veil']",['LC'],Standard,"{'dex_number': 960, 'evos': ['Wugtrio'], 'alts': [], 'genfamily': ['SV']}"
Wugtrio,35,100,50,50,70,120,5.4,1.2,['Water'],"['Gooey', 'Rattled', 'Sand Veil']",['ZU'],Standard,"{'dex_number': 961, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Bombirdier,70,103,85,60,85,82,42.9,1.5,"['Flying', 'Dark']","['Big Pecks', 'Keen Eye', 'Rocky Payload']",['PU'],Standard,"{'dex_number': 962, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Finizen,70,45,40,45,40,75,60.2,1.3,['Water'],['Water Veil'],['LC'],Standard,"{'dex_number': 963, 'evos': ['Palafin'], 'alts': [], 'genfamily': ['SV']}"
Palafin,100,70,72,53,62,100,60.2,1.3,['Water'],['Zero to Hero'],['Uber'],Standard,"{'dex_number': 964, 'evos': [], 'alts': ['Palafin-Hero'], 'genfamily': ['SV']}"
Varoom,45,70,63,30,45,47,35,1,"['Steel', 'Poison']","['Overcoat', 'Slow Start']",['LC'],Standard,"{'dex_number': 965, 'evos': ['Revavroom'], 'alts': [], 'genfamily': ['SV']}"
Revavroom,80,119,90,54,67,90,120,1.8,"['Steel', 'Poison']","['Overcoat', 'Filter']",['RU'],Standard,"{'dex_number': 966, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Cyclizar,70,95,65,85,65,121,63,1.6,"['Dragon', 'Normal']","['Shed Skin', 'Regenerator']",['RU'],Standard,"{'dex_number': 967, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Orthworm,70,85,145,60,55,65,310,2.5,['Steel'],"['Earth Eater', 'Sand Veil']",['ZU'],Standard,"{'dex_number': 968, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Glimmet,48,35,42,105,60,60,8,0.7,"['Rock', 'Poison']","['Toxic Debris', 'Corrosion']",['LC'],Standard,"{'dex_number': 969, 'evos': ['Glimmora'], 'alts': [], 'genfamily': ['SV']}"
Hypno,85,73,70,73,115,67,75.6,1.6,['Psychic'],"['Insomnia', 'Forewarn', 'Inner Focus']",['ZU'],Standard,"{'dex_number': 97, 'evos': [], 'alts': [], 'genfamily': ['RB', 'GS', 'RS', 'DP', 'BW', 'XY', 'SM', 'SS', 'SV']}"
Glimmora,83,55,90,130,81,86,45,1.5,"['Rock', 'Poison']","['Toxic Debris', 'Corrosion']",['OU'],Standard,"{'dex_number': 970, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Greavard,50,61,60,30,55,34,35,0.6,['Ghost'],"['Pickup', 'Fluffy']",['LC'],Standard,"{'dex_number': 971, 'evos': ['Houndstone'], 'alts': [], 'genfamily': ['SV']}"
Houndstone,72,101,100,50,97,68,15,2,['Ghost'],"['Sand Rush', 'Fluffy']",['PU'],Standard,"{'dex_number': 972, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Flamigo,82,115,74,75,64,90,37,1.6,"['Flying', 'Fighting']","['Scrappy', 'Tangled Feet', 'Costar']",['PU'],Standard,"{'dex_number': 973, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Cetoddle,108,68,45,30,40,43,45,1.2,['Ice'],"['Thick Fat', 'Snow Cloak', 'Sheer Force']",['LC'],Standard,"{'dex_number': 974, 'evos': ['Cetitan'], 'alts': [], 'genfamily': ['SV']}"
Cetitan,170,113,65,45,55,73,700,4.5,['Ice'],"['Thick Fat', 'Slush Rush', 'Sheer Force']",['PU'],Standard,"{'dex_number': 975, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Veluza,90,102,73,78,65,70,90,2.5,"['Water', 'Psychic']","['Mold Breaker', 'Sharpness']",['ZU'],Standard,"{'dex_number': 976, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Dondozo,150,100,115,65,65,35,220,12,['Water'],"['Unaware', 'Oblivious', 'Water Veil']",['OU'],Standard,"{'dex_number': 977, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Tatsugiri,68,50,60,120,95,82,8,0.3,"['Dragon', 'Water']","['Commander', 'Storm Drain']",['PU'],Standard,"{'dex_number': 978, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Annihilape,110,115,80,50,90,90,56,1.2,"['Fighting', 'Ghost']","['Vital Spirit', 'Inner Focus', 'Defiant']",['Uber'],Standard,"{'dex_number': 979, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Krabby,30,105,90,25,25,50,6.5,0.4,['Water'],"['Hyper Cutter', 'Shell Armor', 'Sheer Force']",['National Dex'],NatDex,"{'dex_number': 98, 'evos': ['Kingler'], 'alts': [], 'genfamily': ['RB', 'GS', 'RS', 'DP', 'BW', 'XY', 'SM', 'SS', 'SV']}"
Clodsire,130,75,60,45,100,20,223,1.8,"['Poison', 'Ground']","['Poison Point', 'Water Absorb', 'Unaware']",['OU'],Standard,"{'dex_number': 980, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Farigiraf,120,90,70,110,70,60,160,3.2,"['Normal', 'Psychic']","['Cud Chew', 'Armor Tail', 'Sap Sipper']",['ZUBL'],Standard,"{'dex_number': 981, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Dudunsparce,125,100,80,85,75,55,39.2,3.6,['Normal'],"['Serene Grace', 'Run Away', 'Rattled']",['PU'],Standard,"{'dex_number': 982, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Dudunsparce-Three-Segment,125,100,80,85,75,55,47.4,4.5,['Normal'],"['Serene Grace', 'Run Away', 'Rattled']",['PU'],Standard,"{'dex_number': 982, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Kingambit,100,135,120,60,85,50,120,2,"['Dark', 'Steel']","['Defiant', 'Supreme Overlord', 'Pressure']",['OU'],Standard,"{'dex_number': 983, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Great Tusk,115,131,131,53,53,87,320,2.2,"['Ground', 'Fighting']",['Protosynthesis'],['OU'],Standard,"{'dex_number': 984, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Scream Tail,115,65,99,65,115,111,8,1.2,"['Fairy', 'Psychic']",['Protosynthesis'],['PU'],Standard,"{'dex_number': 985, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Brute Bonnet,111,127,99,79,99,55,21,1.2,"['Grass', 'Dark']",['Protosynthesis'],['NU'],Standard,"{'dex_number': 986, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Flutter Mane,55,55,55,135,135,135,4,1.4,"['Ghost', 'Fairy']",['Protosynthesis'],['Uber'],Standard,"{'dex_number': 987, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Slither Wing,85,135,79,85,105,81,92,3.2,"['Bug', 'Fighting']",['Protosynthesis'],['RU'],Standard,"{'dex_number': 988, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Sandy Shocks,85,81,97,121,85,101,60,2.3,"['Electric', 'Ground']",['Protosynthesis'],['UU'],Standard,"{'dex_number': 989, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Kingler,55,130,115,50,50,75,60,1.3,['Water'],"['Hyper Cutter', 'Shell Armor', 'Sheer Force']",['National Dex'],NatDex,"{'dex_number': 99, 'evos': [], 'alts': ['Kingler-Gmax'], 'genfamily': ['RB', 'GS', 'RS', 'DP', 'BW', 'XY', 'SM', 'SS', 'SV']}"
Iron Treads,90,112,120,72,70,106,240,0.9,"['Ground', 'Steel']",['Quark Drive'],['OU'],Standard,"{'dex_number': 990, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Iron Bundle,56,80,114,124,60,136,11,0.6,"['Ice', 'Water']",['Quark Drive'],['Uber'],Standard,"{'dex_number': 991, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Iron Hands,154,140,108,50,68,50,380.7,1.8,"['Fighting', 'Electric']",['Quark Drive'],['UUBL'],Standard,"{'dex_number': 992, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Iron Jugulis,94,80,86,122,80,108,111,1.3,"['Dark', 'Flying']",['Quark Drive'],['RUBL'],Standard,"{'dex_number': 993, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Iron Moth,80,70,60,140,110,110,36,1.2,"['Fire', 'Poison']",['Quark Drive'],['OU'],Standard,"{'dex_number': 994, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Iron Thorns,100,134,110,70,84,72,303,1.6,"['Rock', 'Electric']",['Quark Drive'],['NU'],Standard,"{'dex_number': 995, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Frigibax,65,75,45,35,45,55,17,0.5,"['Dragon', 'Ice']","['Thermal Exchange', 'Ice Body']",['LC'],Standard,"{'dex_number': 996, 'evos': ['Arctibax'], 'alts': [], 'genfamily': ['SV']}"
Arctibax,90,95,66,45,65,62,30,0.8,"['Dragon', 'Ice']","['Thermal Exchange', 'Ice Body']",['NFE'],Standard,"{'dex_number': 997, 'evos': ['Baxcalibur'], 'alts': [], 'genfamily': ['SV']}"
Baxcalibur,115,145,92,75,86,87,210,2.1,"['Dragon', 'Ice']","['Thermal Exchange', 'Ice Body']",['Uber'],Standard,"{'dex_number': 998, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Gimmighoul,45,30,70,75,70,10,5,0.3,['Ghost'],['Rattled'],['LC'],Standard,"{'dex_number': 999, 'evos': ['Gholdengo'], 'alts': [], 'genfamily': ['SV']}"
Gimmighoul-Roaming,45,30,25,75,45,80,0.1,0.1,['Ghost'],['Run Away'],['LC'],Standard,"{'dex_number': 999, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
number': 993, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Iron Moth,80,70,60,140,110,110,36,1.2,"['Fire', 'Poison']",['Quark Drive'],['OU'],Standard,"{'dex_number': 994, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Iron Thorns,100,134,110,70,84,72,303,1.6,"['Rock', 'Electric']",['Quark Drive'],['NU'],Standard,"{'dex_number': 995, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Frigibax,65,75,45,35,45,55,17,0.5,"['Dragon', 'Ice']","['Thermal Exchange', 'Ice Body']",['LC'],Standard,"{'dex_number': 996, 'evos': ['Arctibax'], 'alts': [], 'genfamily': ['SV']}"
Arctibax,90,95,66,45,65,62,30,0.8,"['Dragon', 'Ice']","['Thermal Exchange', 'Ice Body']",['NFE'],Standard,"{'dex_number': 997, 'evos': ['Baxcalibur'], 'alts': [], 'genfamily': ['SV']}"
Baxcalibur,115,145,92,75,86,87,210,2.1,"['Dragon', 'Ice']","['Thermal Exchange', 'Ice Body']",['Uber'],Standard,"{'dex_number': 998, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Gimmighoul,45,30,70,75,70,10,5,0.3,['Ghost'],['Rattled'],['LC'],Standard,"{'dex_number': 999, 'evos': ['Gholdengo'], 'alts': [], 'genfamily': ['SV']}"
Gimmighoul-Roaming,45,30,25,75,45,80,0.1,0.1,['Ghost'],['Run Away'],['LC'],Standard,"{'dex_number': 999, 'evos': [], 'alts': [], 'genfamily': ['SV']}"
Venusaur-Mega,80,100,123,122,120,80,155.5,2.4,"['Grass', 'Poison']",['Thick Fat'],['National Dex'],NatDex,
Diancie-Mega,50,160,110,160,110,110,27.8,1.1,"['Rock', 'Fairy']",['Magic Bounce'],['National Dex'],NatDex,
Eiscue-Noice,75,80,70,65,50,130,89,1.4,['Ice'],['Ice Face'],['ZU'],Standard,
Orbeetle-Gmax,60,45,110,80,120,90,0,14,"['Bug', 'Psychic']","['Swarm', 'Frisk', 'Telepathy']",['National Dex'],NatDex,
Coalossal-Gmax,110,80,120,80,90,30,0,42,"['Rock', 'Fire']","['Steam Engine', 'Flame Body', 'Flash Fire']",['National Dex'],NatDex,
Morpeko-Hangry,58,95,58,70,58,97,3,0.3,"['Electric', 'Dark']",['Hunger Switch'],['ZU'],Standard,
Terapagos-Stellar,160,105,110,130,110,85,77,1.7,['Normal'],['Teraform Zero'],['Uber'],Standard,
Ogerpon-Hearthflame-Tera,80,120,84,60,96,110,39.8,1.2,"['Grass', 'Fire']",['Embody Aspect (Hearthflame)'],['Uber'],Standard,
Ogerpon-Wellspring-Tera,80,120,84,60,96,110,39.8,1.2,"['Grass', 'Water']",['Embody Aspect (Wellspring)'],['OU'],Standard,
Rayquaza-Mega,105,180,100,180,100,115,392,10.8,"['Dragon', 'Flying']",['Delta Stream'],['National Dex'],NatDex,
Gardevoir-Mega,68,85,65,165,135,100,48.4,1.6,"['Psychic', 'Fairy']",['Pixilate'],['National Dex'],NatDex,
Darmanitan-Galar-Zen,105,160,55,30,55,135,120,1.7,"['Ice', 'Fire']",['Zen Mode'],['National Dex'],NatDex,
Charizard-Gmax,78,84,78,109,85,100,0,28,"['Fire', 'Flying']","['Blaze', 'Solar Power']",['National Dex'],NatDex,
Lapras-Gmax,130,85,80,85,95,60,0,24,"['Water', 'Ice']","['Water Absorb', 'Shell Armor', 'Hydration']",['National Dex'],NatDex,
Sandaconda-Gmax,72,107,125,65,70,71,0,22,['Ground'],"['Sand Spit', 'Shed Skin', 'Sand Veil']",['National Dex'],NatDex,
Metagross-Mega,80,145,150,105,110,110,942.9,2.5,"['Steel', 'Psychic']",['Tough Claws'],['National Dex'],NatDex,
Ogerpon-Cornerstone-Tera,80,120,84,60,96,110,39.8,1.2,"['Grass', 'Rock']",['Embody Aspect (Cornerstone)'],['UU'],Standard,
Gyarados-Mega,95,155,109,70,130,81,305,6.5,"['Water', 'Dark']",['Mold Breaker'],['National Dex'],NatDex,
Terapagos-Terastal,95,95,110,105,110,85,16,0.3,['Normal'],['Tera Shell'],['Uber'],Standard,
Scizor-Mega,70,150,140,65,100,75,125,2,"['Bug', 'Steel']",['Technician'],['National Dex'],NatDex,
Beedrill-Mega,65,150,40,15,80,145,40.5,1.4,"['Bug', 'Poison']",['Adaptability'],['National Dex'],NatDex,
Ampharos-Mega,90,95,105,165,110,45,61.5,1.4,"['Electric', 'Dragon']",['Mold Breaker'],['National Dex'],NatDex,
Pinsir-Mega,65,155,120,65,90,105,59,1.7,"['Bug', 'Flying']",['Aerilate'],['National Dex'],NatDex,
Manectric-Mega,70,75,80,135,80,135,44,1.8,['Electric'],['Intimidate'],['National Dex'],NatDex,
Grimmsnarl-Gmax,95,120,65,95,75,60,0,32,"['Dark', 'Fairy']","['Prankster', 'Frisk', 'Pickpocket']",['National Dex'],NatDex,
Greninja-Ash,72,145,67,153,71,132,40,1.5,"['Water', 'Dark']",['Battle Bond'],['National Dex'],NatDex,
Gengar-Gmax,60,65,60,130,75,110,0,20,"['Ghost', 'Poison']",['Cursed Body'],['National Dex'],NatDex,
Melmetal-Gmax,135,143,143,80,65,34,0,25,['Steel'],['Iron Fist'],['National Dex'],NatDex,
Aegislash-Blade,60,140,50,140,50,60,53,1.7,"['Steel', 'Ghost']",['Stance Change'],['National Dex'],NatDex,
Gallade-Mega,68,165,95,65,115,110,56.4,1.6,"['Psychic', 'Fighting']",['Inner Focus'],['National Dex'],NatDex,
Mimikyu-Busted,55,90,80,50,105,96,0.7,0.2,"['Ghost', 'Fairy']",['Disguise'],['RU'],Standard,
Heracross-Mega,80,185,115,40,105,75,62.5,1.7,"['Bug', 'Fighting']",['Skill Link'],['National Dex'],NatDex,
Urshifu-Gmax,100,130,100,63,60,97,0,29,"['Fighting', 'Dark']",['Unseen Fist'],['National Dex'],NatDex,
Blastoise-Mega,79,103,120,135,115,78,101.1,1.6,['Water'],['Mega Launcher'],['National Dex'],NatDex,
Wishiwashi-School,45,140,130,140,135,30,78.6,8.2,['Water'],['Schooling'],['National Dex'],NatDex,
Castform-Sunny,70,70,70,70,70,70,0.8,0.3,['Fire'],['Forecast'],['National Dex'],NatDex,
Lopunny-Mega,65,136,94,54,96,135,28.3,1.3,"['Normal', 'Fighting']",['Scrappy'],['National Dex'],NatDex,
Camerupt-Mega,70,120,100,145,105,20,320.5,2.5,"['Fire', 'Ground']",['Sheer Force'],['National Dex'],NatDex,
Cramorant-Gorging,70,85,55,85,95,85,18,0.8,"['Flying', 'Water']",['Gulp Missile'],['PU'],Standard,
Kangaskhan-Mega,105,125,100,60,100,100,100,2.2,['Normal'],['Parental Bond'],['National Dex'],NatDex,
Castform-Snowy,70,70,70,70,70,70,0.8,0.3,['Ice'],['Forecast'],['National Dex'],NatDex,
Blastoise-Gmax,79,83,100,85,105,78,0,25,['Water'],"['Torrent', 'Rain Dish']",['National Dex'],NatDex,
Tyranitar-Mega,100,164,150,95,120,71,255,2.5,"['Rock', 'Dark']",['Sand Stream'],['National Dex'],NatDex,
Pidgeot-Mega,83,80,80,135,80,121,50.5,2.2,"['Normal', 'Flying']",['No Guard'],['National Dex'],NatDex,
Garchomp-Mega,108,170,115,120,95,92,95,1.9,"['Dragon', 'Ground']",['Sand Force'],['National Dex'],NatDex,
Minior-Meteor,60,60,100,60,100,60,40,0.3,"['Rock', 'Flying']",['Shields Down'],['PU'],Standard,
Ogerpon-Teal-Tera,80,120,84,60,96,110,39.8,1.2,['Grass'],['Embody Aspect (Teal)'],['UU'],Standard,
Crucibelle-Mega,106,135,75,91,125,108,22.5,1.4,"['Rock', 'Poison']",['Magic Guard'],['CAP'],CAP,
Charizard-Mega-Y,78,104,78,159,115,100,100.5,1.7,"['Fire', 'Flying']",['Drought'],['National Dex'],NatDex,
Gengar-Mega,60,65,80,170,95,130,40.5,1.4,"['Ghost', 'Poison']",['Shadow Tag'],['National Dex'],NatDex,
Audino-Mega,103,60,126,80,126,50,32,1.5,"['Normal', 'Fairy']",['Healer'],['National Dex'],NatDex,
Aerodactyl-Mega,80,135,85,70,95,150,79,2.1,"['Rock', 'Flying']",['Tough Claws'],['National Dex'],NatDex,
Medicham-Mega,60,100,85,80,85,100,31.5,1.3,"['Fighting', 'Psychic']",['Pure Power'],['National Dex'],NatDex,
Charizard-Mega-X,78,130,111,130,85,100,110.5,1.7,"['Fire', 'Dragon']",['Tough Claws'],['National Dex'],NatDex,
Swampert-Mega,100,150,110,95,110,70,102,1.9,"['Water', 'Ground']",['Swift Swim'],['National Dex'],NatDex,
Drednaw-Gmax,90,115,90,48,68,74,0,24,"['Water', 'Rock']","['Strong Jaw', 'Shell Armor', 'Swift Swim']",['National Dex'],NatDex,
Meowth-Gmax,40,45,35,40,40,90,0,33,['Normal'],"['Pickup', 'Technician', 'Unnerve']",['National Dex'],NatDex,
Palafin-Hero,100,160,97,106,87,100,97.4,1.8,['Water'],['Zero to Hero'],['Uber'],Standard,
Banette-Mega,64,165,75,93,83,75,13,1.2,['Ghost'],['Prankster'],['National Dex'],NatDex,
Centiskorch-Gmax,100,115,65,90,90,65,0,75,"['Fire', 'Bug']","['Flash Fire', 'White Smoke', 'Flame Body']",['National Dex'],NatDex,
Alcremie-Gmax,65,60,75,110,121,64,0,30,['Fairy'],"['Sweet Veil', 'Aroma Veil']",['National Dex'],NatDex,
Necrozma-Ultra,97,167,97,167,97,129,230,7.5,"['Psychic', 'Dragon']",['Neuroforce'],['National Dex'],NatDex,
Mawile-Mega,50,105,125,55,95,50,23.5,1,"['Steel', 'Fairy']",['Huge Power'],['National Dex'],NatDex,
Machamp-Gmax,90,130,80,65,85,55,0,25,['Fighting'],"['Guts', 'No Guard', 'Steadfast']",['National Dex'],NatDex,
Lucario-Mega,70,145,88,140,70,112,57.5,1.3,"['Fighting', 'Steel']",['Adaptability'],['National Dex'],NatDex,
Castform-Rainy,70,70,70,70,70,70,0.8,0.3,['Water'],['Forecast'],['National Dex'],NatDex,
